Restaurant_id,Name,Country,City,Rating,Rating_count,Cuisine,Cuisine.1
261294,The Momo box,India,"Magarpatta,Pune",3.8,100+ ratings,"Chinese,Tibetan","Chinese,Tibetan"
73141,The London Shakes,India,"South Chd,Chandigarh",4.1,100+ ratings,"Beverages,American","Beverages,American"
426448,SAI KITCHEN,India,"Garia,Kolkata",,Too Few Ratings,"North Indian,Snacks","North Indian,Snacks"
210648,Thampi's Takeaway - Karamana,India,Thiruvananthapuram,4.0,1K+ ratings,South Indian,South Indian
574807,Chinese Corner,India,"Baner,Pune",,Too Few Ratings,Chinese,Chinese
505856,Brood Buns,India,"Marathahalli,Bangalore",,Too Few Ratings,"Snacks,American","Snacks,American"
24075,Cafe Momos,India,"Bibwewadi,Pune",4.1,100+ ratings,Beverages,Beverages
487877,Raju Bhel,India,"Kharadi,Pune",,Too Few Ratings,Chaat,Chaat
468305,The Wheel's Restro,India,"Ganeshguri,Guwahati",,Too Few Ratings,"Chinese,Combo","Chinese,Combo"
207850,Mother Masala,India,"Virar,Mumbai",4.0,50+ ratings,"Chinese,Indian","Chinese,Indian"
19117,Cafe Coffee Day,India,"South Kolkata,Kolkata",4.3,100+ ratings,"Beverages,Snacks","Beverages,Snacks"
367208,The Aurum Cloud,India,"Panampilly Nagar,Kochi",4.6,100+ ratings,"Kerala,North Indian","Kerala,North Indian"
573330,JOYOUS CHATS,India,"BTM,Bangalore",,Too Few Ratings,"Chaat,Street Food","Chaat,Street Food"
515516,Absolute Shawarma,India,Samastipur,,Too Few Ratings,"Lebanese,Snacks","Lebanese,Snacks"
481738,KASU KABE FAST FOOD CORNER,India,Siliguri,,Too Few Ratings,Chinese,Chinese
292302,ROYAL KERALA KITCHEN,India,"Yelahanka,Bangalore",,Too Few Ratings,North Indian,North Indian
357470,Hyderabadi Dum Biryani,India,"Rohini,Delhi",3.5,100+ ratings,"Biryani,North Indian","Biryani,North Indian"
370125,RAM FAST FOOD,India,"Hathibarkala,Dehradun",,Too Few Ratings,Chinese,Chinese
428717,CHAI VAAI CAFE,India,"Kothapet & Dilsukhnagar,Hyderabad",,Too Few Ratings,"Snacks,Indian","Snacks,Indian"
562568,PAMMA DI HATTI,India,"NSP,Delhi",,Too Few Ratings,"North Indian,Indian","North Indian,Indian"
231879,Hotel Nalanda,India,Palakkad,4.1,100+ ratings,"South Indian,Arabian","South Indian,Arabian"
97229,Iceberg Organic Icecreams,India,Nellore,3.9,50+ ratings,"Ice Cream,Beverages","Ice Cream,Beverages"
471973,PANDEY SWEET&CATERING SERVICES,India,"Greater Mohali,Chandigarh",,Too Few Ratings,"North Indian,Biryani","North Indian,Biryani"
502434,Sage Farm Cafe,India,"Gachibowli,Hyderabad",,Too Few Ratings,"Pizzas,Salads","Pizzas,Salads"
351174,V Cafe - Meals By PVR,India,"South Tukoganj,Indore",3.9,100+ ratings,"Pizzas,Snacks","Pizzas,Snacks"
520977,BIRYANI CORNER,India,"Urapakkam,Chennai",,Too Few Ratings,"Biryani,Chinese","Biryani,Chinese"
127688,Family Choice Restaurant,India,Aligarh,3.3,500+ ratings,"Mughlai,Tandoor","Mughlai,Tandoor"
527894,Wrapiees,India,"N A D,Vizag",,Too Few Ratings,"Snacks,Indian","Snacks,Indian"
68352,Tea Post,India,"Akota,Vadodara",4.3,20+ ratings,Beverages,Beverages
477831,CAFE OSCAR,India,Saharanpur,,Too Few Ratings,"Fast Food,Snacks","Fast Food,Snacks"
514006,S S R FOODLAND,India,"Airoli,Mumbai",,Too Few Ratings,"South Indian,Indian","South Indian,Indian"
346022,cake merchant,India,"Old Gurgaon (Zone 6),Gurgaon",,Too Few Ratings,Bakery,Bakery
414714,Bhikharam Chandmal Rajuji,India,"Bally,Kolkata",4.1,50+ ratings,"Sweets,Snacks","Sweets,Snacks"
210892,Behrouz Biryani,India,"North Mohali,Chandigarh",4.3,500+ ratings,"Biryani,Mughlai","Biryani,Mughlai"
538758,Paratha Wale,India,"Manikonda,Hyderabad",,Too Few Ratings,Indian,Indian
